chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,class
0.4730096161365509,0.008428809233009815,3123.085092690986,2541.587052299807,5674.803424703664,0.2838850350215517,-546.0884399414062,41.96549987792969,-7.725706100463867,0.9346467852592468,-4.412178993225098,-8.187582969665527,-9.574141502380371,-10.185357093811035,-16.063446044921875,-3.1253550052642822,-4.580730438232422,-11.763345718383789,-2.6391074657440186,-5.5130815505981445,-4.145696640014648,-6.346677780151367,-4.8578033447265625,-2.1570441722869873,-6.768348217010498,-3.0680317878723145,1
0.5688859820365906,0.005349795334041119,2975.030260948465,2687.1443103495485,5996.274479603608,0.2585137898489933,-620.1683959960938,56.596961975097656,-4.115366458892822,12.421175003051758,3.772641658782959,-1.7647922039031982,-2.4881479740142822,-3.292609214782715,-9.613905906677246,-1.4851516485214233,-2.0287628173828125,-3.7127320766448975,5.7688469886779785,-2.687560558319092,0.19558173418045044,2.053605556488037,-5.950926303863525,-1.346421718597412,-0.8913373351097107,1.0889513492584229,1
0.489942729473114,0.004909192211925983,3380.741977692943,2632.3833674561306,6323.423588076117,0.270104093924581,-608.4749755859375,42.86897277832031,-4.4926838874816895,4.617226600646973,-0.566752016544342,-7.182214260101318,-5.141955852508545,-14.167428970336914,-7.677547454833984,-1.992071270942688,-9.038984298706055,-1.7810713052749634,-8.832039833068848,-4.339914798736572,-2.2392587661743164,-9.179703712463379,-7.135385036468506,-3.3309097290039062,-5.823277473449707,-5.646498680114746,1
0.5022816061973572,0.007395261432975531,3108.8875552422487,2514.2092420109907,5942.622346698113,0.2908835740959119,-532.2974853515625,42.71759033203125,-17.33150291442871,7.813206195831299,-8.506889343261719,-4.280996322631836,-5.788921356201172,-10.066204071044922,-3.0511558055877686,-0.46559739112854004,-2.5434763431549072,-1.6033283472061157,-4.464290142059326,0.2479015737771988,-5.285514831542969,-3.223193645477295,-3.0722687244415283,-1.0714986324310303,-2.0227243900299072,2.9668118953704834,1
0.5379157066345215,0.033728089183568954,3726.7812401467127,2553.9576370874843,6499.5706979851975,0.32675010279605265,-425.69464111328125,26.02971839904785,-22.74394989013672,-2.991847515106201,-22.345882415771484,-12.90286922454834,-4.7586212158203125,-19.242551803588867,-5.989960670471191,-7.068914413452148,-7.363467693328857,-1.0426851511001587,-6.742648601531982,3.6048712730407715,-1.3122296333312988,3.6515560150146484,2.6179051399230957,1.6625852584838867,-5.101691246032715,-0.1033991351723671,1
0.5088964104652405,0.009184764698147774,2510.708534374929,2520.5632636623627,5205.068950288614,0.1888186703821656,-537.60693359375,56.085296630859375,-5.838226795196533,12.505941390991211,8.29983901977539,-4.652726650238037,3.0645487308502197,1.537186861038208,-5.779218673706055,1.8986493349075317,-0.7728152871131897,1.2946295738220215,-1.423872709274292,0.3325284719467163,1.2640244960784912,1.9060105085372925,-1.27933669090271,0.006195165682584047,-0.41141754388809204,0.7334620952606201,1
0.42807117104530334,0.056064702570438385,2981.1601529407217,2380.594845529431,5310.642338370135,0.19772174401197604,-393.5121765136719,37.81678771972656,-15.183001518249512,-1.613990306854248,-11.203367233276367,-11.28182601928711,-8.465923309326172,-12.007780075073242,-13.907610893249512,-4.796909809112549,-7.808285236358643,-6.774489879608154,-6.737676620483398,-3.169663190841675,0.2675228416919708,-1.961306095123291,3.0770885944366455,3.448902130126953,-2.2522425651550293,1.6218491792678833,1
0.5669785737991333,0.04541778191924095,2344.9109753821504,2488.883533309867,4525.084390805636,0.10356642882947976,-363.73614501953125,33.55014419555664,-12.632185935974121,12.250758171081543,5.151461601257324,-14.614614486694336,-4.68821907043457,0.7401740550994873,-6.992336273193359,3.298567771911621,-2.8202669620513916,-0.6942590475082397,2.273256540298462,-1.3619173765182495,-0.40811440348625183,4.150432109832764,-4.3665900230407715,1.4957947731018066,0.17196479439735413,0.9674040675163269,1
0.4955485761165619,0.024989744648337364,2644.6183366203104,2466.6846337089805,5297.738384726821,0.16096789631622516,-446.82159423828125,44.42284393310547,-12.922879219055176,11.575479507446289,6.366063594818115,-2.029510974884033,2.57916259765625,-1.0381613969802856,-8.095373153686523,3.0333669185638428,-4.728031158447266,-3.171926975250244,3.653766632080078,-2.908050775527954,-2.0984814167022705,-0.35247570276260376,-4.2179765701293945,-0.6628093719482422,-2.396435022354126,-0.7144767642021179,1
0.42656180262565613,0.006120617501437664,3356.503659761773,2392.237605154546,5833.368389423077,0.2744838169642857,-578.998046875,41.07984924316406,-21.196367263793945,3.512300968170166,-8.711772918701172,-18.660362243652344,-10.079148292541504,-14.67209243774414,-8.703790664672852,1.3398314714431763,-8.350893020629883,-3.4368460178375244,-7.134638786315918,-4.605553150177002,-5.5139336585998535,-5.116843223571777,-5.784995079040527,-5.919727325439453,-4.615499496459961,-5.769997596740723,1
0.4240240752696991,0.014665256254374981,2548.5086266446087,2348.8506899509225,4888.706220206568,0.1325780146539548,-501.3125305175781,60.86399841308594,-9.37762451171875,3.5199923515319824,-1.775321364402771,-4.2089152336120605,-10.812033653259277,-16.314167022705078,-6.346752643585205,-0.603148877620697,-7.685278415679932,0.28657567501068115,-0.27572834491729736,-5.342600345611572,-1.5320751667022705,-2.1038475036621094,-6.169207572937012,-4.771148681640625,-4.013449668884277,-6.419127464294434,1
0.35368767380714417,0.012458224780857563,2375.3126285835883,2012.6517574408194,4546.447895848474,0.22307072129360464,-516.5650634765625,40.021114349365234,-4.311588764190674,8.614815711975098,-6.457251071929932,-6.800425052642822,-6.244938373565674,-9.432344436645508,-7.5434699058532715,2.377152681350708,-7.384104251861572,-2.1533913612365723,-1.0757349729537964,-4.781765460968018,-2.0955259799957275,-3.641481876373291,-4.056631565093994,-3.05727481842041,-5.875322341918945,-2.091010808944702,1
0.322490394115448,0.014392267912626266,2467.620402783577,1952.649118156842,4529.3328753972455,0.21417339777542374,-503.69659423828125,33.84036636352539,-18.762115478515625,0.9027880430221558,-15.201756477355957,-11.251288414001465,-5.890255451202393,-11.60141658782959,-8.382107734680176,-0.7777072191238403,-10.184091567993164,2.2355222702026367,-5.343601226806641,-5.362262725830078,0.7157494425773621,-7.173670768737793,-3.998298168182373,-3.7819631099700928,-5.517981052398682,-0.6481695771217346,1
0.455097496509552,0.026713233441114426,3645.165462486251,2525.9635208574086,6469.041203878012,0.29772213855421686,-465.95269775390625,12.493785858154297,-19.926193237304688,-6.737189769744873,-20.414039611816406,-8.934440612792969,-8.882678031921387,-18.634309768676758,-6.129727840423584,-8.784634590148926,-4.117854595184326,-4.507775783538818,-3.570296049118042,2.702385902404785,-6.575588703155518,3.2074475288391113,-3.1173062324523926,3.59737491607666,1.944119930267334,2.8185324668884277,1
0.43221187591552734,0.015131426975131035,3137.147324224407,2463.883751324335,5851.803535946532,0.3228893831286127,-484.4153747558594,37.64055252075195,-4.967963218688965,5.242223262786865,-6.380753517150879,-8.11919116973877,-4.527179718017578,-8.500009536743164,-11.807745933532715,2.0831432342529297,-8.124255180358887,-4.754864692687988,-0.14966365694999695,-4.52597713470459,-2.832627773284912,-4.3048930168151855,-2.0297093391418457,-3.2508552074432373,-5.62955904006958,-3.618917226791382,1
0.4121767580509186,0.015374647453427315,2624.3701133507325,2166.938083716396,4605.398781206355,0.1647171787709497,-505.8249816894531,64.86310577392578,-13.799237251281738,9.806180000305176,-4.007092475891113,-4.7443766593933105,-9.78907299041748,-19.76544952392578,-1.1070581674575806,-2.6613597869873047,-6.15580940246582,-0.35686415433883667,-2.6246769428253174,-2.746061086654663,-0.5917484760284424,-2.559112787246704,-2.325977087020874,-4.9037394523620605,-3.1208181381225586,-5.212063312530518,1
0.5461843013763428,0.004826480057090521,2979.0590201879577,2734.7925357979175,6160.114602481618,0.19762625102124182,-616.2442626953125,58.47504806518555,4.837937355041504,18.6450138092041,12.854544639587402,6.107439994812012,7.948631763458252,-6.1236653327941895,-2.865151882171631,6.304373264312744,-3.7045087814331055,0.3663369119167328,6.719715595245361,-0.008024527691304684,1.514826774597168,2.5809857845306396,-0.6489976048469543,1.7906039953231812,0.24929530918598175,-0.12109983712434769,1
0.49875399470329285,0.023026490584015846,2805.1376499801886,2869.3603800665283,6105.789005055147,0.1799045138888889,-447.8787841796875,35.749732971191406,0.6219713687896729,7.145916938781738,-4.040534496307373,-3.0160131454467773,-1.8656344413757324,0.8931205868721008,-5.536776065826416,-5.619857311248779,0.2558337450027466,-0.9297969341278076,-2.8296117782592773,-0.8732439279556274,-2.1302907466888428,-0.21342839300632477,-4.860372543334961,-0.445151150226593,-3.6105425357818604,-0.7529168128967285,1
0.5076433420181274,0.008677953854203224,3281.7868519717395,2515.810142638661,6054.762788875374,0.31228655969311375,-546.3416748046875,42.90349578857422,-6.407750606536865,13.032621383666992,-1.7944483757019043,-2.409416913986206,-4.695904731750488,-1.0791730880737305,-12.832335472106934,-4.406177043914795,-1.224013328552246,-4.406078815460205,-1.0650659799575806,-4.261330604553223,-3.623210906982422,-1.465829849243164,-6.513277053833008,-1.5580254793167114,-4.251170635223389,-3.055878162384033,1
0.38084226846694946,0.011996611021459103,3000.4966563094263,2180.2782268071933,5320.484987518491,0.265272512943787,-542.47607421875,34.17390823364258,-4.1784162521362305,3.481093168258667,-10.056519508361816,-5.639078617095947,-9.015795707702637,-11.04625415802002,-11.980908393859863,-0.9224156737327576,-7.6062822341918945,-5.592604160308838,-3.4990227222442627,-5.074188232421875,-6.419101238250732,-5.122107982635498,-2.608755350112915,-6.661536693572998,-6.285833835601807,-2.091155767440796,1
0.5516611933708191,0.006903800647705793,3161.789020565201,2560.1619790232253,5957.923575900249,0.34904348613410596,-571.1598510742188,45.75690460205078,-1.888946294784546,12.214232444763184,-0.7662792205810547,-1.4611002206802368,-5.591995716094971,-6.3026957511901855,-13.775704383850098,-3.818068027496338,-3.997175455093384,-4.106056213378906,-1.3070605993270874,-5.0589799880981445,-2.560849666595459,-0.25030481815338135,-7.994499683380127,-2.461409091949463,-2.4090120792388916,-4.153036117553711,1
0.38747474551200867,0.06205170229077339,3053.1734060599238,2240.7022975220198,5396.957365337171,0.2859580592105263,-333.0014953613281,20.885093688964844,-25.21877098083496,-12.043612480163574,-16.12485122680664,-15.330998420715332,-7.419145107269287,-10.170953750610352,-7.926130771636963,-4.620282173156738,-4.27168083190918,-4.442559242248535,-4.31982946395874,2.9369864463806152,-2.972362995147705,2.791074514389038,1.5257084369659424,5.604860782623291,-1.407831072807312,0.16049984097480774,1
0.4483669698238373,0.017981987446546555,2688.2028817444284,2203.28080364075,4814.849112626445,0.1601477826950867,-468.6393127441406,59.668418884277344,-20.138078689575195,7.108748435974121,-5.491365432739258,-9.166763305664062,-6.6897358894348145,-16.227455139160156,-7.311307430267334,-1.722223162651062,-4.276034355163574,-5.876645088195801,-1.809537649154663,-2.6176369190216064,-5.631918430328369,-3.602689266204834,-1.2438334226608276,-5.6058807373046875,-2.899475336074829,-0.1232796385884285,1
0.37428560853004456,0.02818172052502632,2744.454999028355,2174.0252973812344,5078.418992093937,0.23101843188622753,-434.21356201171875,18.906566619873047,-17.236743927001953,0.19859179854393005,-15.97972297668457,-6.603250980377197,-5.595395088195801,-16.32474708557129,-5.660480976104736,-4.401904582977295,-4.073235988616943,-2.2438642978668213,-1.7806396484375,6.275555610656738,-5.535775661468506,2.2289514541625977,-1.819738745689392,-1.9665870666503906,-0.6959738731384277,0.4546947479248047,1
0.5304211378097534,0.0020410986617207527,2934.877934500438,2500.9039087343767,5760.830965909091,0.12722897219967533,-675.1685180664062,68.49607849121094,0.5944990515708923,19.06497573852539,19.796815872192383,5.72414493560791,-2.418727159500122,-3.83551025390625,-3.1989543437957764,3.3615810871124268,-0.5776568651199341,-1.011448621749878,3.3169808387756348,0.2204398661851883,-0.6646137833595276,0.9147356748580933,0.9672676920890808,0.6281815767288208,-2.9059767723083496,1.2722601890563965,1
0.467854768037796,0.029380032792687416,2603.393525858041,2605.118298159161,5124.7145541878635,0.18183650526889536,-428.7070007324219,39.60507583618164,-10.934103965759277,11.012407302856445,3.923560857772827,-13.273420333862305,-2.1198813915252686,-5.711982727050781,-5.137719631195068,2.1745474338531494,-2.9073326587677,-2.1348695755004883,2.81307315826416,-3.928131341934204,-2.218346118927002,2.725864887237549,-7.450911998748779,1.1590595245361328,-1.0656113624572754,0.26713183522224426,1
0.5389741659164429,0.008789822459220886,2599.6516906648562,2815.6655006100436,5849.853515625,0.14521359174679488,-543.692626953125,48.24444580078125,6.450862884521484,9.54184341430664,1.6969048976898193,0.6512143015861511,1.4240798950195312,0.07580514997243881,-4.802859783172607,-1.631460189819336,2.043869972229004,-1.1095689535140991,-1.8273605108261108,0.31193825602531433,-0.16432131826877594,0.4059296250343323,-2.195826530456543,0.24502749741077423,-2.9254233837127686,-0.544326901435852,1
0.46884727478027344,0.003733973950147629,3377.7881169348293,2413.813649115984,5822.0232817292945,0.2877054975076687,-620.3446044921875,40.85498809814453,-18.992267608642578,8.32326889038086,-4.233419418334961,-10.916048049926758,-9.560688972473145,-9.700929641723633,-6.084216594696045,-0.026909880340099335,-7.773274898529053,-3.5875158309936523,-3.7059786319732666,-6.1142168045043945,-5.025572776794434,-4.253106594085693,-7.094256401062012,-4.612555027008057,-4.387532711029053,-3.639514446258545,1
0.4616442024707794,0.008526859804987907,3350.16613080636,2329.9510854281525,5911.867357336957,0.2960318808229814,-556.7084350585938,27.70128059387207,-11.152243614196777,6.435308933258057,-15.215025901794434,-11.113829612731934,-6.6606621742248535,-14.528576850891113,-6.441895484924316,-6.750493049621582,-4.358892917633057,-4.792459011077881,-6.628183841705322,-4.070754528045654,-7.313405513763428,-3.5452117919921875,-1.70303213596344,1.6136828660964966,-1.4706392288208008,1.1833858489990234,1
0.4570542275905609,0.039180926978588104,2607.6206149788504,2299.620761078778,4684.704001553087,0.18036109280873494,-411.1674499511719,40.03375244140625,-13.951970100402832,-9.449004173278809,-3.9116311073303223,-8.100372314453125,-2.1017138957977295,-5.9207282066345215,-9.639270782470703,3.2057242393493652,-4.0281524658203125,-2.9497203826904297,-5.214946746826172,-6.495522975921631,-3.206195116043091,-3.612321615219116,-2.780081033706665,4.824461460113525,-0.9780304431915283,2.8961434364318848,1
0.354470431804657,0.031046181917190552,2748.958312440964,2192.258341898289,5192.919921875,0.2322410300925926,-423.6544189453125,25.730146408081055,-18.36048126220703,1.7653868198394775,-19.63474464416504,-13.011411666870117,-5.14512300491333,-11.736284255981445,-9.132452011108398,-2.925023078918457,-11.674771308898926,3.9468729496002197,-8.56039047241211,-4.747981071472168,-0.2760949432849884,-6.397101879119873,-3.9119884967803955,-5.004414081573486,-6.74912166595459,-2.3390161991119385,1
0.4905034601688385,0.05381346866488457,3740.4725909367226,2620.122569011487,6745.074005126953,0.4234375,-394.9017028808594,3.3560523986816406,-31.607751846313477,-4.230311870574951,-15.634806632995605,-9.297085762023926,-6.686166286468506,-4.358271598815918,-11.840693473815918,-5.097897529602051,-6.115689277648926,-6.818303108215332,1.4155595302581787,5.153676509857178,11.835956573486328,8.925575256347656,3.5412826538085938,-3.7441024780273438,-6.4430036544799805,-1.8498224020004272,1
0.44941946864128113,0.06260331720113754,2467.4867018694404,2407.299232285505,4878.181966145833,0.14378720238095238,-349.1298828125,45.136234283447266,-16.511981964111328,1.5531847476959229,-0.9877499938011169,-10.567460060119629,-11.10147762298584,-5.109968662261963,-4.345195293426514,-4.414639472961426,0.38101211190223694,0.654521644115448,-0.7557669281959534,0.36293578147888184,-5.185832500457764,1.1634427309036255,-2.2489771842956543,-1.1415975093841553,1.7020210027694702,6.74424934387207,1
0.41390615701675415,0.019265111535787582,2812.2583845570484,2145.772897676615,5173.196464053468,0.256319431900289,-468.1171875,33.57677459716797,-24.6319522857666,3.362062931060791,-15.354207038879395,-6.833355903625488,-0.162741556763649,-12.432515144348145,-4.44265079498291,-4.3922810554504395,-4.002981185913086,-1.6553295850753784,-8.59632682800293,0.5977978706359863,-5.621263027191162,-2.9907772541046143,-1.30921471118927,1.2155070304870605,-0.22458909451961517,3.0074031352996826,1
0.36627477407455444,0.023608099669218063,2661.5359389814084,2096.4375256748594,4903.133138020833,0.23496662119708994,-462.7530517578125,27.752201080322266,-20.87702751159668,0.8836296200752258,-16.006982803344727,-12.879380226135254,-6.085500717163086,-10.656464576721191,-10.199077606201172,-0.19589632749557495,-12.313422203063965,3.665729522705078,-5.336183071136475,-6.752829551696777,-0.4037570357322693,-8.601505279541016,-4.278791904449463,-3.2382404804229736,-4.849973678588867,0.7609869837760925,1
0.36769506335258484,0.025183312594890594,2621.2138241275543,2128.4170125237392,4871.824610510538,0.2325694949127907,-441.1231384277344,33.7548942565918,-9.064400672912598,4.900268077850342,-10.825784683227539,-10.930387496948242,-4.598426818847656,-10.392359733581543,-9.913663864135742,2.1622700691223145,-9.570088386535645,-2.9418046474456787,-1.223335862159729,-5.769014358520508,-4.368748664855957,-6.190506458282471,-5.276989459991455,-2.1539156436920166,-2.785501480102539,1.341133713722229,1
0.5619825720787048,0.013070872984826565,3524.2533821669495,2707.972023280054,6572.972608446241,0.30741572880244755,-551.0938720703125,40.39552688598633,-10.664291381835938,2.024822473526001,-0.6594564318656921,-5.657463073730469,-4.95091438293457,-4.695892333984375,-12.10321044921875,-5.566306114196777,-2.784616708755493,-6.108526706695557,-4.257920742034912,-0.7644454836845398,-6.987700939178467,-0.598211944103241,-7.938340663909912,-3.42205810546875,-5.091522216796875,-3.953672170639038,1
0.5585290193557739,0.009602605365216732,2298.360588095021,2407.1709653349053,4514.072487571023,0.170850877637987,-540.6416015625,53.288028717041016,7.397490978240967,17.967605590820312,1.308220624923706,-0.0650067999958992,-1.2027966976165771,-1.8803815841674805,-10.657303810119629,-1.6806719303131104,2.002800226211548,-6.968499660491943,-0.1898006647825241,-0.17745991051197052,-1.8157668113708496,0.1805647909641266,-3.5229694843292236,0.588521420955658,-0.228518545627594,-0.6291598081588745,1
0.45861461758613586,0.007015212904661894,2945.353251565745,2417.867576763381,5467.989293540396,0.20344059641768292,-526.0858154296875,60.48180389404297,-10.577557563781738,13.760360717773438,1.774672508239746,-3.104625701904297,-12.482242584228516,-14.94083023071289,-7.705935001373291,-6.171360492706299,-7.252007484436035,-3.191206455230713,-1.9408135414123535,-4.76406717300415,-8.538605690002441,0.8065603375434875,-3.2675602436065674,-1.0942749977111816,-3.815025568008423,-1.4466508626937866,1
0.4553925693035126,0.0322943814098835,3189.291544022162,2546.8019077172635,5784.959736808401,0.29709912909836067,-433.953125,23.870079040527344,-15.337068557739258,-1.804624080657959,-6.68066930770874,-12.179060935974121,-9.326923370361328,-12.404317855834961,-17.46055793762207,-2.5657362937927246,-7.388330936431885,-9.101821899414062,-3.8393068313598633,-7.764674663543701,-2.9438724517822266,-7.714951992034912,-9.767725944519043,-2.1304914951324463,-11.921306610107422,-2.681203603744507,1
0.4261208176612854,0.0181866567581892,3026.509588038393,2325.579031183426,5576.143993851701,0.28617037259615385,-497.94775390625,35.50632858276367,-4.433358192443848,9.136744499206543,-5.889052391052246,-7.720740795135498,-8.29898738861084,-11.472258567810059,-11.057717323303223,0.891470730304718,-8.732455253601074,-5.618618488311768,-0.8082314133644104,-4.573012351989746,-6.055211067199707,-3.7056968212127686,-2.548768997192383,-3.6962337493896484,-4.988709449768066,-1.8367053270339966,1
0.509048581123352,0.004792412277311087,2809.907424967994,2584.328001064921,5604.957249781469,0.2601002513111888,-588.62939453125,45.679840087890625,7.094313621520996,14.374907493591309,0.8997544646263123,2.164825916290283,-4.738692760467529,-6.01112699508667,-6.245786666870117,0.842520534992218,0.9832233190536499,-6.1549906730651855,2.534754514694214,-0.340190052986145,-2.548490047454834,0.3655661344528198,-4.052048206329346,0.9145479202270508,4.225714206695557,-0.301356703042984,1
0.41043969988822937,0.008000410161912441,2792.9847638876427,2157.2470791899686,5112.297541920731,0.2728241711128049,-562.617919921875,41.79690170288086,-16.1253604888916,4.204413414001465,-11.664731979370117,-6.510514259338379,-5.671905517578125,-12.34005355834961,-6.2992658615112305,-2.2499687671661377,-5.676751136779785,-2.0664126873016357,-8.794098854064941,1.8622961044311523,-6.204548358917236,-3.0735960006713867,-3.6030361652374268,-5.873964786529541,-6.9408955574035645,-1.6923366785049438,1
0.40976253151893616,0.05077475309371948,2426.569226086529,2199.634796049011,4461.500244140625,0.1314697265625,-354.2656555175781,40.19370651245117,-21.29743194580078,4.760324001312256,-9.576828002929688,-12.500667572021484,-7.656454086303711,-13.984817504882812,-7.56312370300293,-3.7926714420318604,-8.45263385772705,-5.365898132324219,-4.103176593780518,-6.491333484649658,-3.000993490219116,-5.613181114196777,-5.054332733154297,-2.8421342372894287,-3.9372591972351074,0.5493861436843872,1
0.3717314600944519,0.024086903780698776,2608.58184932605,2058.963223996208,4858.922689765162,0.22192527274408283,-443.6209411621094,30.32027816772461,-23.77865219116211,3.3619384765625,-15.067615509033203,-7.631538391113281,-3.0038416385650635,-13.512604713439941,-2.7837460041046143,-4.230140209197998,-4.129990577697754,-2.8779499530792236,-7.3550872802734375,-0.4391172528266907,-4.475573539733887,-0.5162625312805176,0.1348341554403305,2.9156429767608643,1.0521646738052368,3.8023440837860107,1
0.5301762819290161,0.027827342972159386,2732.018001545009,2757.49028602855,5823.7367049507475,0.15633491847826086,-420.7422790527344,37.741798400878906,-5.136315822601318,7.188499927520752,-0.6526912450790405,-6.67753791809082,-6.926883697509766,0.21978046000003815,-8.458327293395996,-0.1667177826166153,-0.6467446684837341,-5.229623794555664,0.060683418065309525,0.23722001910209656,-5.636544704437256,1.7642878293991089,-6.156601428985596,-3.316908836364746,-1.2202268838882446,-2.126060724258423,1
0.4824915826320648,0.058054789900779724,2525.4487929869215,2413.1451715147386,4952.198543105014,0.13691179142441862,-349.8970642089844,43.33045196533203,-18.259544372558594,-1.002285361289978,-2.530954122543335,-8.072150230407715,-5.900646209716797,-6.902966022491455,-2.030219793319702,-2.8006110191345215,1.5063894987106323,0.6384729743003845,-2.003617763519287,2.2204232215881348,-5.797532081604004,3.3212201595306396,-0.8294497728347778,2.314819574356079,5.491830348968506,8.821283340454102,1
0.48655587434768677,0.053693726658821106,3243.2663240163893,2615.6127478468834,6167.012049788135,0.2602566649011299,-349.332275390625,30.411380767822266,-20.523147583007812,1.3123853206634521,-11.870387077331543,-3.827808380126953,-13.357002258300781,-13.008143424987793,-14.113652229309082,-7.955347061157227,-6.107919216156006,-4.51240348815918,-7.562690258026123,-5.354640960693359,-4.481483459472656,-0.19890478253364563,-7.983861923217773,2.590233325958252,1.7322298288345337,4.128475666046143,1
